model_id,random_date,reference_id
18586,2021-05-07,3
18588,2020-05-12,3
18591,2020-04-30,3
18592,2020-05-17,3
18592,2022-04-19,3
18593,2020-01-12,3
18593,2022-04-13,3
18600,2020-06-03,3
18600,2022-04-25,3
18601,2022-04-26,3
18602,2020-10-24,3
18604,2020-10-11,3
18604,2022-04-13,3
18609,2021-01-30,3
18612,2020-02-12,3
18612,2020-12-18,3
18621,2020-11-25,3
18622,2021-07-20,3
18622,2022-01-13,3
18626,2022-03-22,3
18632,2021-08-01,3
18638,2021-12-09,3
18643,2020-10-24,3
18648,2020-06-30,3
18648,2021-05-11,3
18650,2021-02-07,3
18657,2020-09-02,3
18661,2021-06-14,3
18662,2020-10-24,3
18663,2020-04-01,3
18664,2020-04-02,3
18665,2020-12-21,3
18673,2021-04-18,3
18674,2020-11-23,3
18674,2022-02-25,3
18675,2021-08-29,3
18675,2021-09-13,3
18678,2020-04-25,3
18679,2021-07-08,3
18679,2021-12-24,3
18684,2021-10-21,3
18690,2020-05-27,3
18690,2020-08-08,3
18691,2020-01-31,3
18692,2022-04-01,3
18693,2020-08-10,3
18695,2020-08-14,3
18696,2020-04-28,3
18696,2021-03-01,3
18697,2021-12-04,3
18705,2021-07-29,3
18706,2020-10-12,3
18706,2021-10-21,3
18709,2020-01-02,3
18709,2021-07-18,3
18710,2020-02-13,3
18712,2022-04-06,3
18713,2020-01-03,3
18714,2021-01-22,3
18714,2021-10-14,3
18714,2021-11-09,3
18717,2021-09-01,3
18721,2020-08-06,3
18723,2021-10-19,3
18724,2020-03-07,3
18725,2020-02-14,3
18725,2020-04-03,3
18732,2020-05-17,3
18732,2020-07-22,3
18732,2020-10-26,3
18732,2021-10-08,3
18732,2022-02-26,3
18736,2021-05-02,3
18741,2021-04-20,3
18742,2021-02-08,3
18749,2021-05-22,3
18754,2020-07-16,3
18757,2021-12-11,3
18764,2021-10-10,3
18771,2020-01-20,3
18772,2020-11-13,3
18776,2020-11-15,3
18776,2021-03-28,3
18777,2020-10-09,3
18777,2022-01-11,3
18779,2022-02-11,3
18781,2020-03-31,3
18781,2021-07-04,3
18781,2021-11-05,3
18782,2020-11-20,3
18782,2022-02-27,3
18783,2020-07-28,3
18784,2021-05-18,3
18785,2020-02-09,3
18786,2021-11-14,3
18787,2021-09-18,3
18789,2021-11-27,3
18790,2021-11-05,3
18791,2021-04-03,3
18791,2021-08-27,3
18794,2021-07-18,3
18798,2020-10-21,3
18798,2020-12-27,3
18798,2022-02-10,3
18799,2020-09-03,3
18802,2021-10-23,3
18803,2021-02-11,3
18803,2021-06-11,3
18805,2020-05-05,3
18806,2022-02-19,3
18810,2022-04-07,3
18815,2020-10-14,3
18818,2022-04-24,3
18822,2020-04-08,3
18822,2021-01-20,3
18822,2022-04-20,3
18827,2020-02-02,3
18827,2020-07-21,3
18827,2021-04-15,3
18828,2020-12-04,3
18828,2021-07-03,3
18830,2021-06-11,3
18831,2020-01-28,3
18831,2020-02-08,3
18833,2020-11-03,3
18833,2020-12-30,3
18837,2020-11-06,3
18841,2020-06-28,3
18842,2020-03-27,3
18843,2020-02-07,3
18849,2022-01-05,3
18851,2020-04-07,3
18851,2020-07-11,3
18855,2020-02-05,3
18858,2021-10-28,3
18860,2020-03-17,3
18860,2021-03-05,3
18860,2021-03-13,3
18860,2021-07-06,3
18863,2020-02-24,3
18863,2021-01-23,3
18863,2021-03-04,3
18864,2022-03-26,3
18866,2021-03-31,3
18868,2021-02-13,3
18869,2020-06-01,3
18870,2021-04-14,3
18870,2021-12-01,3
18872,2020-04-04,3
18873,2020-10-15,3
18874,2021-01-24,3
18874,2021-03-27,3
18876,2020-01-15,3
18876,2020-12-07,3
18876,2021-06-16,3
18876,2022-01-13,3
18885,2021-05-26,3
18889,2020-11-13,3
18889,2021-05-24,3
18889,2021-09-23,3
18889,2021-12-27,3
18893,2021-10-19,3
18898,2021-02-05,3
18903,2022-03-14,3
18904,2022-02-17,3
18906,2021-03-05,3
18908,2020-01-19,3
18911,2020-06-21,3
18911,2020-07-28,3
18911,2021-06-19,3
18913,2022-01-26,3
18916,2021-04-01,3
18920,2020-05-21,3
18920,2021-04-12,3
18922,2022-02-25,3
18925,2020-11-09,3
18925,2022-01-17,3
18927,2022-02-03,3
18930,2021-04-03,3
18930,2021-10-04,3
18930,2021-11-20,3
18930,2022-04-09,3
18931,2022-04-22,3
18934,2022-04-13,3
18936,2021-02-11,3
18939,2021-11-02,3
18943,2020-04-15,3
18945,2020-12-18,3
18946,2021-09-11,3
18947,2020-03-07,3
18950,2021-04-13,3
18953,2020-07-26,3
18953,2021-03-25,3
18954,2021-06-12,3
18954,2022-02-18,3
18955,2021-10-07,3
18957,2021-07-04,3
18957,2021-07-19,3
18960,2021-04-24,3
18962,2021-04-25,3
18964,2020-11-18,3
18964,2021-03-28,3
18964,2022-03-20,3
18965,2020-12-12,3
18965,2021-12-06,3
18981,2021-03-21,3
18984,2021-08-15,3
18987,2021-08-08,3
18991,2021-01-16,3
18994,2021-02-03,3
18994,2022-04-04,3
18998,2020-09-30,3
18998,2021-02-02,3
18999,2020-12-05,3
18999,2021-03-12,3
18999,2021-06-23,3
19000,2021-08-22,3
19003,2020-06-13,3
19004,2022-04-29,3
19006,2020-05-25,3
19010,2021-12-01,3
19017,2022-01-06,3
19019,2021-04-21,3
19022,2020-11-30,3
19022,2021-03-08,3
19024,2020-05-22,3
19028,2021-09-01,3
19032,2022-01-02,3
19032,2022-03-16,3
19034,2021-04-04,3
19035,2021-12-29,3
19039,2021-11-02,3
19040,2020-01-28,3
19040,2020-11-29,3
19042,2020-04-30,3
19042,2020-08-20,3
19045,2022-02-05,3
19048,2020-08-01,3
19049,2021-01-27,3
19049,2021-09-17,3
19050,2020-09-07,3
19050,2022-02-13,3
19057,2022-02-13,3
19057,2022-03-10,3
19060,2021-07-24,3
19065,2021-04-23,3
19065,2022-03-23,3
19071,2020-12-10,3
19072,2020-08-27,3
19074,2020-02-02,3
19077,2020-01-23,3
19077,2021-07-06,3
19078,2021-04-27,3
19080,2020-12-03,3
19080,2022-04-22,3
19081,2020-08-24,3
19083,2020-03-02,3
19086,2020-03-28,3
19086,2020-05-06,3
19089,2021-09-24,3
19090,2020-06-08,3
19091,2020-04-17,3
19092,2020-11-28,3
19093,2022-04-23,3
19095,2022-01-15,3
19097,2021-02-04,3
19099,2020-03-28,3
19099,2020-07-04,3
19099,2021-03-21,3
19103,2021-11-30,3
19105,2020-01-05,3
19106,2020-12-16,3
19108,2021-07-13,3
19114,2022-04-23,3
19117,2021-04-13,3
19118,2021-05-09,3
19118,2021-07-16,3
19118,2022-01-21,3
19119,2020-05-27,3
19119,2021-04-26,3
19121,2020-06-17,3
19122,2020-05-10,3
19127,2021-01-14,3
19129,2020-05-11,3
19129,2021-04-23,3
19130,2020-06-16,3
19130,2021-06-22,3
19136,2020-01-15,3
19139,2020-06-03,3
19139,2020-07-25,3
19141,2021-06-24,3
19142,2022-04-03,3
19143,2021-01-03,3
19143,2021-10-10,3
19146,2021-01-12,3
19154,2020-06-20,3
19154,2021-03-06,3
19155,2020-03-22,3
19155,2021-09-22,3
19158,2020-06-23,3
19158,2020-11-22,3
19162,2021-10-04,3
19163,2020-09-28,3
19163,2022-02-25,3
19164,2021-07-25,3
19167,2021-06-01,3
19171,2020-06-18,3
19173,2022-03-12,3
19174,2020-07-12,3
19175,2020-04-23,3
19175,2021-04-08,3
19179,2020-07-21,3
19180,2022-04-07,3
19181,2022-03-02,3
19183,2022-03-29,3
19191,2020-04-29,3
19193,2021-01-04,3
19195,2020-04-18,3
19195,2020-10-31,3
19196,2021-09-19,3
19197,2020-11-20,3
19197,2022-03-23,3
19199,2020-07-20,3
19201,2021-03-29,3
19204,2020-12-10,3
19211,2020-05-14,3
19212,2020-04-17,3
19212,2020-04-29,3
19218,2020-03-02,3
19218,2020-11-15,3
19218,2022-01-31,3
19218,2022-03-02,3
19225,2020-04-17,3
19225,2021-10-05,3
19233,2021-07-14,3
19233,2021-10-13,3
19233,2021-11-18,3
19236,2022-03-25,3
19239,2020-05-12,3
19239,2020-07-27,3
19239,2021-04-19,3
19239,2021-08-05,3
19239,2021-09-15,3
19241,2020-10-25,3
19243,2020-01-15,3
19244,2021-11-13,3
19246,2021-02-02,3
19247,2021-04-05,3
19247,2022-04-22,3
19252,2020-05-25,3
19252,2020-12-29,3
19252,2021-07-11,3
19253,2020-10-18,3
19254,2020-01-18,3
19255,2022-02-12,3
19256,2021-02-10,3
19258,2020-11-21,3
19258,2021-02-24,3
19259,2020-06-19,3
19259,2020-08-24,3
19259,2021-01-15,3
19261,2020-10-29,3
19261,2021-04-26,3
19261,2021-05-01,3
19261,2022-02-23,3
19262,2021-06-06,3
19264,2020-02-17,3
19266,2021-02-17,3
19268,2020-01-06,3
19275,2021-09-22,3
19277,2020-12-29,3
19279,2020-08-24,3
19282,2021-08-15,3
19285,2020-07-11,3
19286,2021-05-21,3
19290,2020-05-16,3
19291,2020-12-13,3
19294,2020-12-21,3
19300,2021-09-04,3
19302,2020-05-23,3
19306,2021-02-22,3
19308,2021-12-21,3
19309,2021-12-29,3
19311,2020-07-21,3
19311,2020-12-29,3
19312,2021-10-10,3
19313,2020-05-03,3
19314,2021-05-29,3
19318,2022-01-15,3
19318,2022-03-20,3
19319,2021-02-23,3
19322,2020-04-02,3
19322,2020-05-04,3
19323,2020-08-24,3
19323,2021-05-13,3
19326,2020-12-20,3
19327,2020-11-08,3
19329,2020-10-29,3
19329,2020-11-08,3
19329,2021-03-23,3
19335,2021-07-26,3
19339,2021-01-17,3
19342,2022-03-05,3
19346,2021-10-12,3
19346,2022-04-05,3
19351,2022-01-27,3
19352,2020-01-02,3
19352,2020-07-11,3
19353,2021-05-17,3
19360,2020-04-23,3
19360,2021-12-20,3
19368,2020-04-11,3
19369,2020-04-03,3
19369,2020-04-05,3
19370,2022-01-21,3
19371,2020-11-19,3
19373,2020-03-04,3
19373,2021-04-30,3
19376,2021-07-20,3
19376,2022-01-16,3
19377,2020-08-21,3
19377,2020-11-12,3
19379,2020-08-21,3
19383,2021-07-09,3
19385,2020-08-31,3
19386,2021-08-26,3
19391,2020-02-10,3
19391,2020-08-31,3
19391,2021-01-19,3
19392,2021-12-30,3
19397,2020-12-10,3
19397,2021-07-24,3
19400,2020-05-30,3
19400,2022-03-12,3
19406,2021-03-12,3
19407,2020-08-17,3
19409,2021-09-04,3
19416,2022-02-20,3
19418,2020-04-29,3
19418,2022-04-26,3
19419,2020-06-27,3
19422,2020-11-25,3
19426,2021-08-26,3
19427,2022-01-17,3
19429,2021-08-10,3
19429,2022-04-27,3
19432,2021-07-26,3
19434,2020-12-05,3
19436,2021-09-01,3
19437,2020-09-15,3
19438,2021-11-08,3
19441,2022-04-20,3
19442,2020-12-14,3
19445,2021-04-23,3
19446,2021-11-09,3
19449,2020-05-06,3
19459,2021-07-12,3
19461,2020-09-14,3
19462,2020-08-28,3
19463,2020-02-11,3
19465,2021-05-14,3
19472,2022-02-03,3
19474,2020-01-27,3
19485,2022-04-05,3
19486,2021-01-07,3
19487,2021-09-26,3
19487,2021-12-09,3
19489,2020-11-25,3
19490,2020-08-10,3
19490,2022-04-12,3
19491,2021-05-23,3
19492,2021-03-12,3
19493,2020-08-01,3
19498,2022-01-18,3
19500,2021-08-19,3
19502,2020-05-15,3
19502,2021-06-01,3
19512,2022-04-16,3
19513,2022-01-01,3
19518,2020-09-06,3
19518,2022-01-03,3
19519,2020-08-27,3
19523,2020-04-08,3
19523,2022-01-11,3
19526,2020-12-19,3
19527,2020-01-20,3
19531,2020-01-30,3
19532,2021-08-08,3
19534,2020-03-04,3
19534,2021-04-14,3
19536,2021-08-11,3
19537,2020-08-18,3
19537,2021-12-24,3
19543,2020-02-23,3
19545,2020-04-28,3
19554,2021-01-08,3
19557,2020-06-26,3
19557,2021-11-06,3
19558,2022-04-18,3
19559,2020-06-13,3
19562,2021-11-23,3
19564,2022-02-25,3
19565,2021-09-29,3
19565,2022-03-24,3
19567,2021-04-09,3
19567,2022-04-10,3
19568,2020-12-29,3
19579,2020-03-26,3
19579,2021-09-22,3
19580,2021-12-09,3
19587,2020-03-10,3
19587,2021-10-07,3
19588,2020-03-01,3
19589,2020-07-08,3
19589,2020-09-13,3
19590,2020-06-16,3
19595,2020-02-26,3
19595,2021-09-07,3
19604,2022-03-24,3
19606,2020-12-13,3
19607,2020-11-28,3
19609,2021-05-31,3
19611,2020-02-29,3
19611,2021-01-27,3
19613,2021-06-22,3
19615,2021-02-11,3
19618,2020-08-04,3
19618,2021-11-23,3
19619,2021-10-13,3
19619,2021-11-23,3
19620,2020-04-15,3
19620,2020-09-13,3
19623,2021-05-12,3
19624,2021-07-17,3
19630,2022-02-26,3
19632,2020-10-10,3
19635,2020-10-19,3
19635,2021-09-06,3
19637,2021-11-17,3
19638,2020-08-07,3
19638,2021-10-06,3
19639,2020-07-11,3
19639,2021-04-11,3
19643,2020-07-01,3
19643,2021-09-01,3
19643,2021-11-11,3
19645,2022-02-22,3
19649,2021-12-16,3
19657,2020-02-01,3
19657,2020-09-29,3
19658,2020-01-21,3
19658,2021-09-08,3
19659,2020-03-12,3
19661,2020-10-10,3
19665,2022-03-28,3
19669,2020-06-27,3
19669,2022-04-05,3
19673,2020-05-17,3
19673,2020-10-01,3
19675,2020-01-08,3
19678,2020-01-19,3
19679,2021-06-20,3
19681,2021-11-17,3
19683,2021-03-23,3
19683,2021-08-25,3
19684,2020-06-14,3
19684,2020-12-30,3
19684,2021-03-20,3
19684,2021-10-14,3
19689,2021-07-22,3
19693,2022-03-07,3
19694,2020-01-13,3
19696,2021-08-13,3
19699,2021-03-05,3
19700,2021-06-27,3
19702,2020-01-04,3
19702,2020-10-30,3
19703,2021-09-10,3
19705,2020-03-05,3
19705,2020-06-12,3
19706,2020-01-22,3
19706,2020-05-01,3
19706,2020-12-26,3
19707,2022-03-11,3
19709,2020-11-12,3
19710,2020-04-05,3
19710,2020-05-23,3
19718,2022-02-26,3
19720,2020-08-16,3
19728,2021-07-13,3
19730,2022-04-24,3
19740,2021-10-07,3
19743,2020-08-22,3
19753,2021-12-16,3
19761,2020-12-23,3
19763,2020-04-16,3
19763,2021-05-14,3
19763,2022-03-03,3
19769,2020-10-16,3
19770,2020-08-27,3
19770,2021-04-15,3
19772,2020-01-17,3
19772,2020-09-05,3
19772,2020-12-02,3
19773,2021-08-21,3
19777,2020-09-14,3
19777,2021-09-04,3
19778,2020-11-18,3
19779,2020-05-16,3
19779,2021-05-16,3
19781,2020-03-04,3
19781,2020-12-09,3
19782,2020-11-13,3
19782,2021-08-02,3
19783,2021-09-05,3
19785,2020-05-16,3
19785,2020-10-12,3
19786,2020-06-14,3
19787,2021-03-18,3
19788,2020-05-24,3
19788,2022-01-26,3
19789,2021-07-09,3
19789,2021-10-17,3
19789,2022-01-03,3
19790,2022-01-02,3
19791,2020-06-27,3
19796,2021-05-05,3
19796,2021-10-22,3
19796,2021-12-19,3
19800,2021-06-18,3
19801,2021-08-03,3
19803,2020-08-22,3
19803,2021-08-11,3
19803,2021-08-29,3
19805,2020-04-21,3
19805,2020-04-21,3
19805,2021-02-05,3
19816,2021-03-06,3
19827,2021-03-20,3
19827,2021-04-23,3
19830,2021-07-03,3
19830,2021-12-26,3
19831,2020-03-24,3
19839,2020-12-06,3
19840,2020-03-22,3
19841,2022-02-09,3
19843,2021-03-16,3
19847,2021-12-22,3
19850,2020-05-08,3
19852,2020-12-16,3
19857,2020-07-02,3
19861,2020-09-13,3
19862,2020-09-27,3
19862,2021-03-18,3
19865,2021-04-01,3
19866,2021-04-19,3
19871,2021-12-31,3
19872,2020-04-12,3
19875,2021-05-08,3
19877,2021-04-10,3
19878,2021-02-10,3
19879,2021-04-03,3
19879,2021-12-11,3
19880,2020-02-01,3
19881,2022-03-30,3
19884,2021-10-27,3
19885,2020-02-21,3
19887,2022-02-11,3
19890,2020-08-07,3
19893,2020-03-19,3
19893,2020-04-01,3
19893,2021-10-19,3
19896,2021-04-06,3
19898,2021-02-15,3
19898,2021-12-10,3
19898,2022-01-15,3
19900,2021-12-08,3
19904,2020-03-07,3
19904,2021-01-09,3
19907,2021-09-11,3
19907,2021-12-02,3
19908,2022-01-22,3
19909,2021-02-20,3
19913,2022-03-22,3
19923,2022-02-14,3
19923,2022-02-21,3
19925,2021-12-12,3
19925,2022-01-26,3
19927,2020-12-24,3
19929,2021-08-27,3
19932,2020-09-03,3
19932,2020-12-04,3
19932,2021-03-25,3
19942,2021-12-03,3
19943,2020-11-03,3
19944,2021-05-21,3
19945,2020-03-26,3
19945,2020-10-10,3
19947,2021-03-12,3
19949,2020-07-03,3
19951,2021-02-22,3
19951,2021-08-25,3
19954,2022-04-12,3
19961,2020-04-07,3
19963,2022-03-06,3
19964,2021-11-07,3
19966,2022-01-13,3
19970,2021-05-11,3
19970,2021-05-24,3
19970,2022-03-05,3
19973,2021-07-13,3
19976,2021-08-03,3
19977,2020-01-08,3
19977,2020-01-10,3
19977,2020-09-10,3
19977,2020-11-01,3
19977,2021-05-09,3
19981,2021-04-21,3
19981,2021-06-19,3
19983,2022-01-23,3
19984,2020-12-10,3
19987,2021-05-21,3
19992,2022-01-12,3
19996,2020-02-28,3
19996,2022-03-14,3
19997,2021-02-18,3
19999,2020-12-06,3
19999,2021-08-28,3
20002,2020-11-19,3
20002,2021-09-16,3
20002,2022-02-15,3
20003,2020-11-15,3
20003,2021-07-30,3
20005,2020-12-12,3
20006,2021-11-24,3
20008,2022-01-02,3
20011,2021-11-18,3
20013,2022-03-07,3
20014,2021-07-13,3
20015,2021-02-01,3
20016,2022-04-19,3
20019,2021-01-26,3
20020,2020-11-10,3
20020,2022-02-13,3
20023,2022-01-17,3
20024,2021-08-13,3
20025,2020-09-01,3
20028,2020-03-12,3
20029,2020-02-08,3
20029,2022-01-18,3
20030,2021-06-25,3
20032,2020-01-05,3
20032,2020-09-30,3
20032,2021-07-21,3
20032,2021-12-16,3
20033,2021-08-15,3
20039,2022-01-17,3
20041,2021-10-16,3
20043,2020-06-05,3
20049,2022-03-31,3
20052,2021-11-13,3
20053,2021-12-02,3
20055,2020-10-22,3
20057,2021-09-17,3
20059,2020-01-28,3
20059,2020-09-05,3
20059,2021-05-26,3
20059,2021-08-04,3
20066,2021-07-29,3
20067,2020-01-25,3
20069,2021-07-20,3
20078,2020-08-16,3
20081,2020-01-27,3
20081,2021-09-07,3
20082,2020-04-09,3
20082,2020-11-29,3
20082,2021-02-05,3
20090,2020-02-28,3
20090,2020-04-07,3
20090,2020-06-02,3
20095,2020-02-15,3
20095,2021-10-19,3
20099,2020-03-27,3
20102,2020-06-18,3
20104,2021-04-21,3
20105,2020-11-03,3
20106,2022-02-09,3
20107,2020-02-28,3
20108,2021-03-29,3
20108,2021-08-06,3
20109,2020-06-14,3
20109,2021-06-26,3
20117,2020-07-07,3
20118,2020-08-05,3
20119,2020-09-14,3
20123,2021-10-23,3
20126,2020-11-23,3
20127,2020-06-07,3
20128,2022-01-10,3
20131,2021-09-18,3
20134,2021-02-04,3
20134,2021-09-12,3
20139,2020-07-27,3
20143,2022-04-12,3
20145,2020-05-01,3
20147,2020-06-04,3
20147,2021-03-04,3
20148,2020-02-12,3
20148,2020-08-19,3
20148,2021-05-05,3
20154,2020-07-02,3
20155,2020-05-31,3
20156,2020-08-22,3
20158,2020-10-29,3
20159,2020-01-06,3
20162,2020-01-06,3
20163,2020-12-22,3
20164,2020-02-09,3
20177,2021-12-15,3
20181,2022-04-11,3
20186,2021-10-14,3
20197,2020-03-07,3
20199,2020-06-13,3
20199,2021-02-06,3
20199,2021-11-16,3
20206,2020-10-23,3
20207,2020-06-04,3
20210,2021-04-26,3
20213,2020-01-16,3
20213,2021-09-21,3
20218,2021-04-08,3
20218,2022-02-03,3
20223,2021-02-19,3
20223,2021-10-13,3
20233,2021-01-25,3
20236,2020-12-08,3
20243,2020-04-30,3
20246,2021-09-06,3
20247,2021-01-17,3
20250,2020-07-07,3
20250,2020-08-22,3
20250,2021-01-08,3
20254,2020-10-13,3
20255,2020-03-17,3
20262,2021-06-06,3
20269,2022-03-21,3
20275,2020-07-23,3
20279,2020-09-08,3
20282,2021-05-13,3
20282,2021-11-16,3
20283,2022-01-30,3
20286,2020-03-16,3
20290,2020-10-18,3
20290,2021-05-09,3
20290,2022-01-01,3
20291,2021-09-14,3
20293,2020-11-10,3
20299,2020-12-23,3
20301,2021-04-07,3
20307,2021-03-18,3
20312,2020-04-30,3
20312,2021-07-30,3
20314,2021-07-02,3
20314,2022-01-05,3
20316,2021-07-07,3
20319,2021-04-25,3
20321,2021-09-12,3
20322,2021-07-01,3
20323,2021-02-14,3
20323,2021-08-30,3
20324,2021-04-13,3
20326,2021-08-20,3
20327,2020-02-19,3
20328,2020-04-30,3
20328,2021-09-23,3
20332,2020-05-24,3
20337,2020-09-07,3
20340,2020-11-23,3
20342,2021-03-11,3
20344,2021-02-16,3
20355,2020-07-09,3
20360,2020-10-23,3
20365,2021-06-06,3
20368,2021-12-16,3
20369,2021-06-03,3
20369,2022-01-15,3
20370,2020-09-11,3
20377,2022-04-23,3
20379,2021-08-10,3
20381,2022-01-02,3
20383,2020-11-11,3
20385,2020-12-15,3
20387,2021-03-18,3
20391,2020-12-17,3
20391,2021-10-12,3
20391,2022-02-22,3
20391,2022-03-26,3
20393,2021-06-01,3
20396,2020-12-31,3
20397,2021-08-13,3
20399,2020-11-23,3
20399,2021-06-22,3
20399,2022-01-03,3
20402,2022-03-31,3
20405,2020-09-23,3
20405,2020-12-31,3
20406,2020-01-01,3
20407,2020-03-24,3
20409,2021-06-25,3
20410,2020-02-23,3
20410,2021-02-10,3
20411,2021-11-08,3
20414,2020-06-18,3
20415,2020-12-27,3
20415,2021-02-16,3
20415,2021-08-13,3
20418,2020-05-25,3
20418,2021-02-10,3
20421,2022-02-03,3
20422,2021-01-04,3
20422,2021-05-14,3
20423,2021-12-02,3
20423,2022-03-07,3
20424,2021-02-04,3
20433,2021-07-05,3
20435,2021-03-19,3
20438,2021-08-08,3
20439,2020-08-01,3
20440,2020-09-23,3
20440,2022-04-21,3
20446,2020-03-25,3
20446,2020-06-20,3
20446,2021-12-27,3
20446,2022-02-15,3
20447,2021-03-16,3
20447,2021-06-24,3
20453,2020-12-15,3
20454,2022-01-26,3
20458,2020-05-01,3
20460,2021-12-11,3
20465,2021-09-20,3
20465,2021-09-28,3
20466,2021-06-13,3
20467,2020-11-21,3
20467,2021-04-06,3
20471,2021-02-21,3
20473,2020-11-12,3
20474,2020-10-13,3
20476,2020-07-22,3
20476,2021-05-13,3
20476,2021-10-24,3
20477,2021-04-21,3
20478,2021-04-14,3
20479,2020-11-20,3
20480,2020-05-04,3
20480,2020-08-06,3
20481,2020-03-24,3
20481,2021-12-30,3
20481,2022-02-07,3
20485,2020-05-14,3
20490,2020-03-17,3
20490,2021-02-14,3
20497,2022-03-08,3
20498,2021-11-15,3
20499,2021-08-06,3
20501,2020-03-15,3
20503,2020-09-29,3
20503,2021-12-19,3
20514,2020-11-07,3
20517,2021-05-17,3
20517,2022-01-05,3
20518,2020-07-28,3
20519,2022-03-06,3
20520,2020-04-07,3
20526,2021-09-26,3
20530,2021-01-14,3
20536,2020-02-14,3
20536,2020-05-09,3
20540,2022-01-02,3
20542,2021-11-10,3
20548,2020-02-20,3
20548,2021-01-15,3
20553,2020-12-20,3
20558,2021-06-18,3
20562,2021-09-27,3
20566,2020-02-07,3
20566,2021-08-31,3
20566,2022-01-06,3
20570,2021-11-26,3
20577,2020-12-23,3
20579,2021-02-16,3
20580,2020-02-05,3
20580,2020-09-18,3
20583,2020-01-09,3
20583,2022-03-04,3
20584,2020-08-11,3
20586,2021-04-24,3
20588,2021-12-13,3
20595,2021-09-09,3
20597,2020-09-07,3
20599,2021-10-31,3
20601,2020-06-27,3
20602,2021-08-02,3
20605,2020-10-22,3
20607,2020-08-15,3
20611,2021-01-20,3
20612,2020-05-06,3
20612,2022-03-08,3
20614,2022-02-22,3
20621,2021-04-29,3
20621,2021-10-21,3
20627,2020-07-27,3
20627,2021-06-29,3
20629,2021-09-06,3
20633,2021-09-10,3
20636,2021-03-12,3
20636,2021-08-19,3
20644,2020-02-14,3
20644,2020-06-13,3
20647,2020-01-27,3
20647,2022-03-15,3
20650,2020-04-21,3
20650,2021-06-29,3
20652,2021-07-26,3
20654,2021-06-08,3
20654,2022-04-05,3
20663,2020-08-14,3
20668,2021-11-09,3
20668,2022-03-12,3
20678,2020-08-26,3
20681,2021-06-25,3
20685,2020-09-04,3
20688,2020-08-05,3
20690,2020-06-28,3
20692,2021-09-01,3
20692,2021-11-28,3
20698,2022-03-19,3
20700,2021-05-21,3
20704,2020-12-03,3
20711,2021-03-08,3
20711,2021-10-19,3
20713,2020-12-14,3
20714,2020-03-31,3
20715,2021-06-24,3
20717,2021-06-23,3
20721,2021-11-19,3
20722,2022-04-26,3
20726,2020-12-08,3
20732,2020-08-17,3
20732,2021-08-16,3
20733,2020-07-08,3
20735,2022-01-20,3
20737,2021-11-07,3
20738,2020-01-03,3
20738,2021-09-01,3
20748,2020-02-02,3
20751,2020-07-18,3
20751,2021-04-16,3
20755,2022-03-17,3
20763,2020-07-23,3
20767,2020-11-27,3
20767,2021-04-14,3
20767,2021-08-06,3
20767,2021-09-15,3
20769,2020-11-12,3
20770,2020-02-27,3
20770,2021-03-15,3
20772,2020-05-01,3
20772,2021-09-13,3
20774,2020-06-15,3
20774,2021-11-22,3
20775,2021-01-30,3
20775,2021-10-28,3
20777,2020-12-21,3
20777,2021-05-17,3
20777,2021-12-27,3
20778,2020-05-10,3
20787,2021-04-06,3
20787,2022-01-10,3
20789,2020-08-07,3
20790,2021-10-17,3
20793,2021-06-16,3
20795,2020-01-13,3
20796,2020-01-24,3
20798,2022-04-08,3
20800,2020-07-14,3
20800,2020-07-17,3
20800,2021-04-14,3
20801,2020-02-19,3
20803,2020-08-05,3
20808,2021-05-06,3
20812,2022-01-30,3
20813,2020-10-06,3
20816,2021-08-30,3
20818,2021-07-27,3
20821,2020-04-08,3
20822,2021-05-01,3
20829,2021-08-08,3
20829,2021-09-14,3
20829,2021-10-28,3
20830,2022-03-17,3
20831,2021-04-24,3
20832,2021-11-06,3
20832,2022-01-12,3
20835,2021-02-01,3
20835,2021-06-04,3
20835,2021-07-20,3
20835,2021-08-16,3
20837,2020-10-05,3
20838,2020-07-04,3
20841,2020-05-09,3
20843,2020-09-10,3
20844,2021-06-20,3
20851,2020-03-19,3
20853,2020-07-31,3
20859,2020-08-24,3
20860,2020-10-28,3
20862,2022-02-10,3
20864,2021-12-31,3
20864,2022-01-14,3
20867,2020-08-03,3
20869,2021-09-11,3
20871,2020-10-05,3
20871,2021-03-24,3
20871,2021-09-24,3
20873,2020-01-27,3
20874,2021-12-22,3
20877,2020-02-19,3
20877,2020-04-07,3
20877,2022-04-19,3
20879,2020-01-17,3
20879,2021-09-17,3
20880,2021-01-02,3
20880,2021-02-05,3
20881,2020-03-01,3
20883,2020-03-26,3
20890,2021-11-29,3
20892,2021-08-17,3
20894,2021-10-01,3
20895,2020-07-19,3
20895,2021-02-07,3
20900,2020-02-12,3
20904,2020-08-02,3
20904,2021-02-06,3
20904,2021-03-06,3
20905,2020-10-16,3
20910,2022-02-18,3
20911,2021-07-03,3
20912,2021-02-20,3
20916,2020-01-04,3
20918,2022-03-01,3
20921,2021-01-07,3
20922,2020-02-08,3
20924,2021-06-21,3
20925,2021-01-09,3
20931,2022-01-15,3
20934,2020-11-01,3
20934,2021-03-11,3
20934,2021-11-12,3
20937,2020-01-30,3
20937,2020-12-03,3
20937,2021-08-30,3
20938,2022-01-07,3
20940,2020-04-12,3
20940,2021-12-01,3
